Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
4045,12,18,-10,0.304
4046,12,23,10,0.945
4047,17,23,10,1.975
4048,19,20,-10,1.699
4049,8,21,-10,1.745
4050,20,19,10,1.444
4051,20,26,10,0.374
4052,17,18,-10,1.564
4053,13,25,10,1.228
4054,17,20,-20,2.579
4055,18,17,10,4.561
4056,12,18,-20,4.771
4057,17,18,-10,5.0
4058,12,17,-10,0.127
4059,26,9,-10,0.128
4060,23,13,-10,0.13
4061,21,11,15.0,0.0
4062,14,23,10,0.399
4063,19,21,-10,0.0
4064,12,17,-10,0.408
4065,18,17,10,0.552
4066,21,18,10,0.559
4067,18,20,-10,0.71
4068,17,20,-10,0.431
4069,13,17,-10,0.728
4070,21,14,15.0,0.589
4071,18,24,10,0.749
4072,19,21,-10,0.76
4073,21,20,20,0.929
4074,17,18,-10,0.943
4075,20,20,0,0.477
4076,19,20,-10,0.323
4077,18,22,10,0.658
4078,18,25,10,0.671
4079,26,18,-10,0.513
4080,19,25,10,0.875
4081,25,25,20,1.439
4082,12,23,10,1.465
4083,15,25,10,1.491
4084,19,21,-10,1.328
4085,23,20,-10,0.773
4086,18,20,-20,0.591
4087,21,22,10,1.625
4088,15,22,10,2.288
4089,18,18,0,1.902
4090,13,25,10,1.726
4091,13,23,10,1.763
4092,21,17,15.0,1.121
4093,21,15,15.0,0.684
4094,19,21,-10,0.703
4095,17,26,10,0.481
4096,15,22,10,0.246
4097,12,24,20,1.537
4098,19,18,10,1.576
4099,20,20,0,1.347
4100,12,22,10,1.66
4101,15,19,-10,1.989
4102,21,20,10,1.753
4103,6,21,-10,1.793
4104,21,17,15.0,0.918
4105,25,13,-10,0.945
4106,24,17,-10,0.325
4107,20,19,10,0.0
4108,18,19,-10,-0.689
4109,19,19,0,-0.717
4110,18,19,-10,-0.371
4111,16,17,-10,0.782
4112,21,18,20,0.832
4113,20,18,20,0.832
4114,21,19,20,0.433
4115,21,19,20,0.912
4116,19,18,10,0.954
4117,19,21,-10,1.0
4118,13,20,-10,0.127
4119,20,23,10,0.0
4120,21,8,15.0,0.0
4121,21,18,10,0.0
4122,16,22,20,0.267
4123,17,19,-10,0.405
4124,17,19,-10,0.411
4125,15,26,10,0.277
4126,18,23,10,0.283
4127,17,19,-10,0.287
4128,21,10,15.0,0.145
4129,25,20,-10,0.444
4130,18,25,10,0.452
4131,24,10,-10,0.612
4132,21,15,15.0,0.31
4133,18,20,-20,0.63
4134,16,26,10,0.48
4135,17,17,0,0.162
4136,19,20,-10,-0.328
4137,20,22,10,-0.833
4138,18,19,-10,-1.182
4139,19,26,10,-1.037
4140,14,23,10,-1.23
4141,16,19,-20,-1.072
4142,21,20,10,-0.912
4143,23,17,-10,-1.114
4144,18,23,10,-1.513
4145,26,13,-10,-1.353
4146,15,26,20,-0.992
4147,18,26,10,-0.408
4148,12,23,10,0.629
4149,21,20,15.0,-0.213
4150,21,22,20,-0.218
4151,21,19,10,0.224
4152,12,17,-10,0.458
4153,18,17,10,0.233
4154,15,21,-10,1.444
4155,18,17,10,0.981
4156,19,18,10,1.767
4157,18,20,-20,2.874
4158,20,17,10,2.133
4159,18,22,10,1.916
4160,16,21,-20,2.543
4161,21,19,15.0,1.733
4162,17,17,0,2.377
4163,19,23,10,1.835
4164,20,21,-10,1.891
4165,18,17,10,1.292
4166,24,21,20,1.013
4167,18,17,10,0.693
4168,19,17,10,0.717
4169,15,20,-10,1.114
4170,20,18,10,1.926
4171,17,20,-10,0.794
4172,17,18,-10,0.0
4173,12,26,10,0.43
4174,20,20,0,0.0
4175,12,26,10,0.945
4176,13,20,-20,1.5
4177,17,20,-10,-0.252
4178,13,19,-10,0.128
4179,20,19,10,-0.388
4180,20,19,10,-0.784
4181,17,24,10,-0.665
4182,15,18,-10,-0.27
4183,16,17,-10,-4.131
4184,19,17,10,-4.131
4185,19,17,10,-4.131
4186,17,26,10,-0.701
4187,13,24,10,-0.57
4188,18,20,-10,-0.578
4189,18,20,-10,-0.294
4190,15,24,10,-0.298
4191,12,27,10,-0.453
4192,20,20,0,-0.767
4193,18,17,10,-1.087
4194,18,26,20,-0.948
4195,17,20,-10,-1.123
4196,13,20,-10,-0.815
4197,17,20,-10,-0.498
4198,19,24,10,-0.844
4199,20,25,10,-1.373
4200,17,24,10,-1.745
4201,21,20,15.0,-2.476
4202,15,22,10,-2.339
4203,17,18,-10,-2.197
4204,12,21,-10,-2.414
4205,18,19,-10,-2.826
4206,21,10,15.0,-3.059
4207,20,22,10,-3.128
4208,14,18,-10,-2.989
4209,17,18,-10,-2.844
4210,14,20,-10,-2.496
4211,23,20,-10,-3.197
4212,20,20,0,-3.699
4213,24,19,-10,-3.362
4214,17,20,-10,-3.221
4215,21,19,10,-2.836
4216,16,17,-10,-4.131
4217,19,17,10,-4.131
4218,19,17,10,-4.131
4219,19,20,-20,-4.131
4220,12,20,-20,-4.131
4221,20,18,10,-4.23
4222,16,23,10,-4.588
4223,16,21,-10,-4.442
4224,14,21,-10,-5.067
4225,17,24,10,-4.702
4226,20,23,10,-4.286
4227,25,16,-10,-4.407
4228,15,17,-10,-3.345
4229,13,23,20,-2.836
4230,12,20,-10,-2.289
4231,18,21,-10,-2.039
4232,19,21,-10,-3.141
4233,13,19,-10,-1.465
4234,17,20,-10,-2.638
4235,21,13,15.0,-3.493
4236,18,19,-10,-3.25
4237,19,20,-10,-3.41
4238,25,18,-10,-4.034
4239,21,26,10,-3.817
4240,23,17,-10,-5.0
4241,20,19,10,0.0
4242,13,20,-10,-0.678
4243,20,20,0,-0.678
4244,13,21,-10,0.394
4245,23,20,-10,0.133
4246,17,22,10,0.135
4247,21,21,0,0.274
4248,21,19,10,0.418
4249,19,18,10,0.567
4250,21,21,0,0.0
4251,17,20,-10,0.0
4252,18,22,20,0.0
4253,14,25,10,0.0
4254,17,23,10,0.0
4255,14,20,-10,0.309
4256,15,22,10,0.157
4257,24,11,-10,0.159
4258,15,24,10,0.162
4259,17,26,10,0.165
4260,18,21,-10,-0.334
4261,18,17,10,-0.34
4262,13,19,-10,0.0
4263,21,19,15.0,-0.525
4264,17,19,-10,-0.357
4265,20,24,10,-0.909
4266,22,20,-10,-1.11
4267,17,19,-10,-0.756
4268,13,27,10,-0.58
4269,12,18,-10,-0.197
4270,14,24,10,-0.402
4271,21,18,20,-0.614
4272,20,19,10,-0.835
4273,13,20,-10,0.0
4274,18,20,-10,-0.655
4275,13,20,-10,-0.678
4276,20,20,0,-0.678
4277,19,20,-10,-0.678
4278,19,20,-10,-0.678
4279,15,17,-10,0.0
4280,25,18,-10,-0.475
4281,21,18,15.0,-1.209
4282,20,18,10,-1.238
4283,19,17,20,-1.015
4284,20,21,-10,-1.811
4285,18,20,-10,-1.6
4286,10,21,-10,-1.906
4287,14,21,-10,-2.225
4288,17,22,10,-1.724
4289,23,20,-10,-2.364
4290,13,24,10,-2.141
4291,18,20,-10,-2.521
4292,15,21,-10,-1.635
4293,14,26,10,-1.688
4294,19,24,10,-1.757
4295,18,21,-10,-1.099
4296,14,26,10,-1.518
4297,18,19,-10,0.0
4298,24,20,-10,-1.248
4299,19,22,10,-0.874
4300,13,22,10,0.46
4301,23,20,-10,-0.963
4302,13,17,-10,0.253
4303,14,17,-10,0.64
4304,18,21,-10,0.91
4305,18,24,10,0.658
4306,21,17,10,0.802
4307,17,18,-10,0.54
4308,15,26,10,0.411
4309,19,20,-10,0.416
4310,15,26,10,0.848
4311,19,19,0,0.571
4312,21,17,20,0.724
4313,25,16,-10,0.588
4314,13,20,-10,0.897
4315,22,20,-10,0.455
4316,18,17,10,0.153
4317,14,21,-10,0.468
4318,13,22,10,0.634
4319,18,18,0,0.969
4320,15,22,10,0.984
4321,20,24,10,0.5
4322,12,24,10,0.68
4323,19,19,0,0.344
4324,13,17,-10,0.525
4325,19,18,10,0.534
4326,17,25,10,0.545
4327,20,18,10,0.555
4328,19,24,10,0.188
4329,21,9,15.0,0.191
4330,16,24,10,0.391
4331,20,17,10,0.0
4332,14,17,-10,0.812
4333,19,17,10,0.619
4334,17,18,-10,0.842
4335,19,21,-10,0.214
4336,15,22,10,0.655
4337,24,20,-10,0.0
4338,18,26,10,0.0
4339,18,26,10,0.0
4340,21,20,20,0.0
4341,19,17,10,-0.484
4342,25,18,20,-0.249
4343,22,17,-10,0.256
4344,20,18,10,0.0
4345,18,26,10,-0.539
4346,21,9,15.0,-0.825
4347,20,19,10,-1.686
4348,16,23,10,-0.876
4349,16,18,-10,-0.302
4350,12,24,10,0.317
4351,24,18,-10,-0.327
4352,21,25,10,0.0
4353,21,18,20,-0.351
4354,20,20,0,-0.727
4355,18,20,-20,-1.13
4356,18,20,-20,-1.173
4357,21,24,10,0.0
4358,15,17,-10,0.437
4359,19,20,-10,0.456
4360,19,19,0,-0.473
4361,18,26,10,0.0
4362,18,26,10,0.0
4363,13,21,-10,-0.252
4364,13,24,20,0.0
4365,22,10,-10,0.39
4366,20,19,10,0.662
4367,20,21,-10,0.806
4368,16,23,10,0.681
4369,18,21,-10,0.69
4370,17,20,-10,0.699
4371,21,16,15.0,0.424
4372,21,20,10,0.287
4373,18,18,0,0.145
4374,13,21,-10,0.441
4375,19,17,10,0.149
4376,19,21,-10,0.606
4377,14,19,-10,0.769
4378,17,17,0,0.937
4379,24,17,-10,0.951
4380,21,9,15.0,0.802
4381,21,12,15.0,0.487
4382,19,26,10,0.831
4383,6,21,-10,0.841
4384,14,23,10,0.855
4385,25,13,-10,1.043
4386,13,20,-10,1.415
4387,18,22,10,1.26
4388,17,20,-10,0.912
4389,14,17,-10,1.3
4390,18,18,0,0.942
4391,14,21,-10,1.541
4392,20,24,10,1.177
4393,18,25,10,1.405
4394,8,21,-10,1.427
4395,12,19,-10,2.088
4396,19,19,0,2.131
4397,14,18,-10,2.393
4398,15,19,-20,3.124
4399,27,15,-10,2.965
4400,16,25,10,2.798
4401,16,27,10,3.611
4402,13,17,-10,3.679
4403,16,18,-10,4.291
4404,19,23,10,4.99
4405,14,21,-10,6.229
4406,19,18,10,5.809
4407,13,17,-10,6.217
4408,20,18,10,5.489
4409,20,20,0,5.977
4410,17,18,-10,6.154
4411,23,18,-10,6.024
4412,25,11,-10,6.911
4413,18,18,0,6.416
4414,18,21,-10,6.282
4415,15,23,10,6.139
4416,19,20,-10,6.36
4417,21,17,15.0,5.393
4418,13,22,10,6.853
4419,18,18,0,6.656
4420,20,17,10,5.587
4421,20,23,10,4.483
4422,13,24,10,4.685
4423,21,12,15.0,4.374
4424,17,21,-10,-0.127
4425,20,18,10,-0.511
4426,19,19,0,0.0
4427,17,21,-10,-3.19
4428,25,21,-10,-3.19
4429,12,24,10,0.0
4430,21,20,10,0.136
4431,14,21,-10,-0.138
4432,19,17,10,-0.14
4433,20,20,0,-0.425
4434,20,21,-20,-0.144
4435,18,20,-20,0.294
4436,17,20,-10,0.0
4437,16,25,20,-0.302
4438,18,20,-10,-0.765
4439,17,23,10,-0.776
4440,20,20,0,-1.414
4441,14,18,-10,-1.276
4442,17,17,0,-1.134
4443,25,17,20,-1.156
4444,15,21,-10,-1.505
4445,12,20,-10,-1.359
4446,21,13,15.0,-1.722
4447,17,18,-10,-2.094
4448,13,21,-10,-2.476
4449,17,20,-10,-3.048
4450,21,21,0,-3.818
4451,23,12,-10,-3.886
4452,17,21,-10,-3.19
4453,25,21,-10,-3.19
4454,19,20,-10,-3.19
4455,18,20,-10,-3.19
4456,19,18,10,-3.895
4457,18,20,-10,-3.586
4458,19,17,10,-3.656
4459,12,20,-20,-3.744
4460,21,16,15.0,-4.228
4461,18,20,-10,-3.9
4462,20,21,-10,-4.222
4463,13,24,10,-2.978
4464,12,17,-10,-2.342
4465,26,12,-10,-2.407
4466,24,20,-10,-2.957
4467,20,20,0,-4.019
4468,18,19,-10,-4.611
4469,17,17,0,-3.695
4470,14,23,10,-3.792
4471,24,23,20,-4.216
4472,21,24,10,-4.067
4473,21,20,10,-3.628
4474,17,21,-10,-3.19
4475,25,21,-10,-3.19
4476,19,20,-10,-3.19
4477,18,20,-10,-3.19
4478,18,18,0,-3.19
4479,12,18,-20,-3.19
4480,13,24,10,-3.62
4481,12,20,-10,-3.399
4482,22,20,-10,-4.568
4483,12,25,10,-4.761
4484,21,22,20,-4.971
4485,26,17,-10,-5.954
4486,23,20,-10,-6.603
4487,20,19,10,-6.876
4488,25,14,-10,-7.172
4489,17,24,10,-7.964
4490,21,19,20,-8.83
4491,20,19,10,0.0
4492,22,13,-10,0.0
4493,20,21,-10,-0.261
4494,13,21,-10,-0.527
4495,17,17,0,-0.267
4496,20,17,20,0.0
4497,17,20,-10,0.276
4498,22,17,-10,0.843
4499,12,18,-10,1.14
4500,19,21,-10,1.304
4501,16,23,10,1.62
4502,16,18,-20,2.412
4503,19,20,-20,2.761
4504,22,12,-10,2.958
4505,20,17,10,2.845
4506,12,21,-10,2.56
4507,14,21,-10,2.43
4508,20,20,0,2.304
4509,20,25,10,1.839
4510,13,23,10,1.869
4511,12,21,-10,1.55
4512,19,25,10,1.226
4513,20,20,0,0.893
4514,20,24,10,0.545
4515,18,20,-10,0.932
4516,24,23,20,1.156
4517,17,23,10,1.156
4518,22,20,-10,0.785
4519,20,17,10,0.8
4520,17,20,-10,0.203
4521,20,24,10,0.629
4522,20,26,10,1.079
4523,17,20,-10,0.881
4524,18,24,10,0.45
4525,20,18,10,0.69
4526,19,17,10,1.418
4527,23,10,-10,1.693
4528,16,24,10,1.486
4529,18,24,10,1.015
4530,22,18,-10,0.52
4531,20,22,10,0.804
4532,20,24,10,0.0
4533,21,20,15.0,-1.124
4534,18,24,10,-0.292
4535,25,18,-10,-0.902
4536,18,21,-10,-1.857
4537,21,18,20,-1.284
4538,14,24,10,-1.325
4539,20,21,-10,-1.711
4540,22,20,-10,-2.476
4541,23,13,-10,-1.844
4542,20,21,-10,-2.676
4543,19,26,10,-3.573
4544,15,26,10,-4.127
4545,15,18,-10,-3.438
4546,17,19,-10,-3.586
4547,22,17,-10,-3.748
4548,18,19,-10,-4.86
4549,24,12,-10,0.127
4550,17,20,-10,0.256
4551,12,21,-10,0.0
4552,20,23,10,-0.788
4553,13,23,10,-0.533
4554,20,18,10,-0.406
4555,14,22,10,0.0
4556,28,18,20,0.14
4557,21,17,15.0,-0.283
4558,20,18,10,-0.573
4559,15,19,-20,0.146
4560,16,23,10,0.0
4561,19,23,10,0.151
4562,17,19,-10,0.153
4563,20,18,10,0.0
4564,18,19,-10,-0.315
4565,19,20,-10,-0.48
4566,17,18,-20,-0.435
4567,23,18,-10,-0.435
4568,14,24,10,-0.167
4569,21,14,15.0,-0.338
4570,16,25,20,-0.172
4571,21,17,15.0,-0.698
4572,18,18,0,-0.178
4573,17,24,10,0.0
4574,21,18,10,-0.185
4575,20,24,10,-0.189
4576,19,24,10,-0.385
4577,20,19,10,-0.589
4578,20,19,10,-0.6
4579,17,17,0,0.0
4580,22,20,-10,-0.627
4581,17,18,-20,-0.435
4582,23,18,-10,-0.435
4583,20,17,10,-0.435
4584,18,17,20,-0.435
4585,13,17,-10,-0.435
4586,8,21,-10,-0.443
4587,20,21,-10,0.687
4588,20,22,10,0.0
4589,21,26,20,0.242
4590,12,22,10,0.743
4591,17,17,0,0.505
4592,18,21,-10,-0.257
4593,19,26,10,0.267
4594,20,21,-10,0.275
4595,21,25,20,0.571
4596,18,17,10,0.588
4597,13,17,-10,1.825
4598,14,19,-10,2.193
4599,19,20,-10,1.938
4600,13,19,-10,2.333
4601,24,16,-10,2.411
4602,10,21,-10,2.476
4603,26,20,-10,1.465
4604,18,25,10,0.759
4605,13,17,-10,1.182
4606,12,20,-10,3.328
4607,18,20,-10,2.149
4608,19,19,0,1.333
4609,22,9,-10,1.857
4610,20,19,10,3.467
4611,19,26,10,0.127
4612,13,20,-10,0.516
4613,12,17,-10,2.443
4614,20,17,10,2.443
4615,12,25,10,0.933
4616,20,20,0,0.404
4617,18,20,-10,0.0
4618,22,20,-10,-0.414
4619,19,27,10,-0.699
4620,22,14,-10,-0.568
4621,21,20,15.0,-1.149
4622,12,17,-10,2.443
4623,20,17,10,2.443
4624,12,24,10,2.443
4625,18,24,10,2.443
4626,13,24,10,-1.341
4627,14,26,10,-1.36
4628,20,18,10,-1.385
4629,17,20,-10,-1.562
4630,18,22,10,-1.585
4631,20,17,10,-2.086
4632,13,19,-10,-1.793
4633,25,16,-10,-1.822
4634,20,20,0,-2.516
4635,18,17,10,-2.387
4636,18,20,-10,-2.427
4637,12,19,-10,-1.769
4638,21,18,10,-1.979
4639,14,18,-10,-1.47
4640,19,19,0,-0.942
4641,18,18,0,-0.959
4642,13,18,-10,-0.391
4643,20,18,10,0.201
4644,17,20,-10,0.205
4645,22,13,-10,0.209
4646,19,26,10,0.645
4647,21,10,15.0,0.437
4648,17,19,-10,0.446
4649,21,22,10,1.618
4650,13,18,-20,2.624
4651,20,21,-10,2.943
4652,21,20,20,2.512
4653,21,20,10,2.317
4654,17,24,10,1.848
4655,18,17,10,2.167
4656,23,19,-10,1.947
4657,13,21,-10,1.421
4658,10,21,-10,1.453
4659,17,20,-10,1.195
4660,14,17,-20,1.231
4661,21,21,0,1.276
4662,15,24,10,1.316
4663,12,17,-10,2.443
4664,20,17,10,2.443
4665,12,24,10,2.443
4666,18,24,10,2.443
4667,13,19,-10,2.443
4668,21,19,10,2.443
4669,14,19,-10,3.25
4670,17,22,20,3.768
4671,19,20,-20,4.727
4672,20,18,10,5.323
4673,17,19,-10,5.115
4674,19,17,10,4.847
4675,25,20,-10,3.681
4676,16,19,-10,3.852
4677,19,20,-10,0.127
4678,17,18,-10,0.128
4679,13,20,-10,0.39
4680,13,21,-10,0.395
4681,22,14,-10,0.533
4682,19,26,10,0.542
4683,19,18,10,0.688
4684,12,22,10,0.697
4685,20,26,10,0.708
4686,18,20,-10,0.287
4687,17,18,-10,0.436
4688,17,20,-10,0.442
4689,15,17,-10,0.897
4690,18,20,-10,0.758
4691,23,20,-10,0.617
4692,18,17,10,0.468
4693,16,26,10,0.317
4694,21,19,20,0.322
4695,19,23,10,0.0
4696,20,20,0,-0.166
4697,25,17,-10,-0.506
4698,17,19,-10,-0.515
4699,15,22,10,-0.525
4700,26,17,-10,-0.715
4701,15,24,10,-0.909
4702,13,25,10,-1.11
4703,23,19,-10,-1.319
4704,21,19,20,-0.967
4705,20,26,10,-1.576
4706,21,17,10,-1.606
4707,18,23,10,-2.047
4708,20,20,0,-2.097
4709,19,25,10,-1.726
4710,12,20,-10,-1.542
4711,21,17,20,-1.357
4712,20,20,0,-1.618
4713,12,26,10,-1.891
4714,23,18,-10,-2.177
4715,14,20,-10,-1.733
4716,20,25,10,-2.283
4717,25,13,-10,-2.34
4718,19,25,10,-2.68
4719,22,18,-10,-1.936
4720,21,15,15.0,-2.543
4721,14,26,20,-0.886
4722,18,24,10,-0.612
4723,24,20,-10,-1.576
4724,18,17,10,-1.308
4725,26,19,-10,-2.026
4726,21,18,15.0,-3.12
4727,21,11,15.0,-3.562
4728,20,20,0,-5.127
4729,16,21,-20,-5.393
4730,17,21,-20,-5.393
4731,20,26,10,-6.8
4732,19,19,0,-6.71
4733,24,20,-10,-7.932
4734,26,11,-10,-7.893
4735,20,18,10,-8.748
4736,17,21,-10,0.0
4737,15,25,10,1.209
4738,13,25,10,1.209
4739,26,20,-10,-0.261
4740,19,21,-10,-0.658
4741,21,19,10,-0.667
4742,18,19,-10,-0.542
4743,18,20,-10,-0.549
4744,19,19,0,-0.14
4745,25,20,-10,-0.567
4746,14,26,20,-0.432
4747,17,20,-10,-0.292
4748,15,21,-10,-0.148
4749,26,17,-10,-0.451
4750,22,18,-10,-0.306
4751,15,25,10,1.209
4752,13,25,10,1.209
4753,17,24,10,1.209
4754,22,24,-10,1.209
4755,17,19,-10,0.16
4756,20,21,-10,-0.487
4757,17,23,10,-0.166
4758,20,26,10,-0.673
4759,21,16,15.0,-1.023
4760,26,13,-10,-1.04
4761,10,21,-10,-1.23
4762,14,19,-10,-0.897
4763,15,25,10,-1.095
4764,15,18,-10,-0.559
4765,19,19,0,-0.191
4766,20,23,10,-0.584
4767,15,25,10,1.209
4768,13,25,10,1.209
4769,17,24,10,1.209
4770,22,24,-10,1.209
4771,16,22,10,1.209
4772,21,22,20,1.209
4773,21,18,10,-0.206
4774,22,20,-10,-0.839
4775,19,17,10,-0.215
4776,12,23,10,-0.439
4777,18,20,-10,-0.672
4778,15,25,10,1.209
4779,13,25,10,1.209
4780,17,24,10,1.209
4781,22,24,-10,1.209
4782,16,22,10,1.209
4783,21,22,20,1.209
4784,16,22,10,1.209
4785,15,22,20,1.209
4786,19,21,-10,-0.475
4787,22,13,-10,0.488
4788,26,20,-10,-0.25
4789,23,10,-10,0.0
4790,17,20,-10,-0.263
4791,26,18,-10,-0.808
4792,14,23,20,-0.556
4793,21,22,10,-0.872
4794,19,17,10,-0.598
4795,13,19,-10,1.246
4796,26,20,-10,1.3
4797,19,23,10,1.351
4798,17,26,10,1.757
4799,17,22,10,1.455
4800,12,22,20,1.898
4801,15,25,10,1.209
4802,13,25,10,1.209
4803,17,24,10,1.209
4804,22,24,-10,1.209
4805,16,22,10,1.209
4806,21,22,20,1.209
4807,16,22,10,1.209
4808,15,22,20,1.209
4809,24,17,-10,1.209
4810,20,17,10,1.209
4811,14,21,-10,0.832
4812,15,21,-10,2.185
4813,20,17,20,3.221
4814,13,22,10,4.374
4815,20,18,10,-0.379
4816,20,18,20,-0.256
4817,19,20,-10,-0.259
4818,20,22,10,-0.657
4819,21,18,10,-0.532
4820,14,20,-10,-0.269
4821,13,25,10,0.0
4822,23,12,-10,0.0
4823,15,18,-10,0.424
4824,12,24,10,0.287
4825,22,11,-10,0.436
4826,20,23,10,0.889
4827,13,21,-10,1.814
4828,21,13,15.0,1.682
4829,18,17,10,1.548
4830,17,23,10,1.733
4831,16,25,10,3.023
4832,19,25,10,3.023
4833,19,22,10,1.804
4834,20,24,10,1.5
4835,24,16,-10,1.524
4836,17,17,0,2.427
4837,21,21,0,1.757
4838,21,17,10,1.614
4839,20,26,10,1.095
4840,22,17,-10,1.491
4841,12,26,10,1.905
4842,23,20,-10,1.552
4843,14,25,10,1.588
4844,12,20,-10,2.039
4845,15,21,-10,1.657
4846,20,19,10,1.48
4847,12,24,10,1.295
4848,21,18,15.0,0.658
4849,13,19,-10,0.897
4850,24,17,-10,0.92
4851,12,22,20,0.236
4852,12,24,10,0.977
4853,21,15,15.0,0.498
4854,23,16,-10,1.025
4855,25,19,-10,0.788
4856,17,17,0,1.347
4857,21,20,20,0.83
4858,15,24,10,1.429
4859,16,25,10,3.023
4860,19,25,10,3.023
4861,19,22,10,3.023
4862,18,22,10,3.023
4863,19,19,0,2.802
4864,20,21,-10,1.595
4865,19,18,20,2.318
4866,20,19,10,2.395
4867,21,17,10,2.849
4868,18,19,-10,4.489
4869,22,19,-10,4.269
4870,17,19,-10,4.434
4871,18,25,10,3.774
4872,18,20,-10,2.6
4873,26,11,-10,2.713
4874,18,22,10,2.836
4875,18,19,-10,3.467
4876,20,18,10,-0.252
4877,14,21,-10,-0.51
4878,19,20,-10,-0.901
4879,22,15,-10,-0.912
4880,20,20,0,-1.056
4881,17,22,10,-1.337
4882,23,18,-10,-1.501
4883,13,18,-10,-0.418
4884,20,18,10,-0.846
4885,19,18,10,-1.14
4886,13,18,-10,-0.867
4887,17,19,-10,-0.732
4888,20,24,10,-0.598
4889,18,27,10,-0.91
4890,20,18,10,-1.077
4891,17,20,-10,-1.401
4892,15,23,10,-1.11
4893,20,20,0,-1.13
4894,17,20,-10,-0.823
4895,18,19,-10,-0.669
4896,20,20,0,-0.51
4897,21,18,10,-0.518
4898,26,18,-10,-0.878
4899,13,18,-10,-0.536
4900,18,17,10,0.0
4901,20,17,10,-0.555
4902,25,18,-10,-0.942
4903,19,19,0,-1.338
4904,23,9,-10,-1.363
4905,17,25,10,-1.0
4906,21,9,15.0,-1.016
4907,20,19,10,-1.651
4908,21,13,15.0,-1.887
4909,18,20,-10,-1.926
4910,22,14,-10,-1.102
4911,21,18,10,-1.126
4912,16,17,-10,-1.145
4913,26,15,-10,-1.405
4914,20,17,10,-1.444
4915,18,19,-10,-1.962
4916,19,17,10,-2.272
4917,18,21,-10,-1.307
4918,21,20,10,-1.078
4919,23,20,-10,-1.66
4920,21,21,0,-2.826
4921,21,27,20,-3.213
4922,18,20,-10,-3.885
4923,12,17,-10,-2.786
4924,23,13,-10,-2.871
4925,16,18,-10,-1.987
4926,18,20,-10,-1.377
4927,13,23,20,-0.359
4928,15,20,-10,0.374
4929,12,24,10,0.388
4930,15,17,-10,0.806
4931,12,17,-20,0.852
4932,18,19,-10,1.333
4933,18,20,-10,0.0
4934,18,21,-10,0.486
4935,12,20,-10,0.253
4936,17,25,10,0.128
4937,15,24,10,0.0
4938,20,17,10,-0.131
4939,12,18,-10,0.0
4940,18,22,10,0.27
4941,12,26,10,0.137
4942,20,17,10,-0.138
4943,14,23,10,-0.28
4944,21,17,20,-0.284
4945,14,22,10,-0.144
4946,17,17,0,-0.437
4947,18,21,-10,-0.148
4948,21,17,10,-0.301
4949,13,25,10,-0.305
4950,20,18,10,-0.464
4951,13,23,10,-0.158
4952,12,24,10,0.322
4953,20,23,10,0.328
4954,19,18,10,0.5
4955,21,18,15.0,0.0
4956,21,21,0,0.518
4957,13,23,10,0.703
4958,19,20,-10,0.715
4959,19,20,-10,0.545
4960,16,22,10,0.371
4961,20,23,10,0.38
4962,17,20,-10,1.169
4963,14,21,-10,1.594
4964,21,18,20,1.422
4965,20,21,-10,0.619
4966,21,9,15.0,0.419
4967,23,17,-10,0.428
4968,12,20,-10,0.874
4969,12,18,-10,2.026
4970,17,18,-10,1.604
4971,15,24,10,1.405
4972,20,20,0,0.477
4973,17,22,10,0.981
4974,22,17,-10,0.754
4975,17,17,0,1.03
4976,27,19,-10,0.528
4977,17,20,-10,0.542
4978,23,9,-10,0.556
4979,19,18,10,0.571
4980,18,19,-10,0.591
4981,13,19,-10,0.912
4982,19,17,10,0.623
4983,18,20,-10,-0.319
4984,18,18,0,-0.331
4985,12,21,-10,-1.02
4986,18,20,-10,-2.094
4987,17,20,-10,-2.869
4988,18,17,10,-3.688
4989,14,20,-10,-2.696
4990,13,18,-20,-2.4
4991,15,20,-10,-1.677
4992,20,18,10,-1.748
4993,13,24,10,-1.841
4994,8,21,-10,-1.908
4995,26,17,-10,-3.0
4996,20,20,0,-0.505
4997,20,20,0,-0.511
4998,18,23,10,-0.389
4999,21,25,10,0.0
5000,12,25,10,0.0
