Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
3459,26,15,-5,1.322
3460,23,19,-5,1.351
3461,19,21,-5,1.387
3462,20,17,5,0.941
3463,16,25,5,0.722
3464,22,20,-5,0.246
3465,24,20,-5,-0.505
3466,20,20,0,-1.545
3467,21,20,10,-1.848
3468,15,21,-5,-1.625
3469,17,23,5,-2.225
3470,17,18,-5,-2.842
3471,22,13,-5,-2.921
3472,20,21,-5,-4.184
3473,18,20,-5,-4.308
3474,19,20,-5,-3.37
3475,13,20,-5,-3.37
3476,21,17,10,-3.355
3477,17,20,-5,-3.813
3478,12,22,10,-3.611
3479,24,11,-5,-3.036
3480,17,20,-5,-3.545
3481,15,18,-5,-3.276
3482,10,21,-5,-3.805
3483,23,21,10,-4.0
3484,19,20,-5,-3.37
3485,13,20,-5,-3.37
3486,15,25,10,-3.37
3487,19,25,5,-3.37
3488,14,21,-5,0.127
3489,18,20,-5,-0.128
3490,15,21,-5,0.0
3491,20,17,5,-0.131
3492,18,20,-5,-0.265
3493,20,18,5,-0.269
3494,21,13,7.5,-0.543
3495,15,25,5,0.0
3496,19,17,5,0.141
3497,15,20,-10,0.142
3498,21,20,5,0.145
3499,18,20,-5,-0.293
3500,15,18,-5,-0.149
3501,26,18,-5,-0.452
3502,12,21,-5,-0.61
3503,19,20,-5,-0.31
3504,22,10,-5,0.0
3505,20,22,5,0.483
3506,17,24,5,0.656
3507,26,17,-5,0.836
3508,21,16,7.5,0.508
3509,12,21,-5,0.343
3510,19,20,-5,-0.174
3511,22,20,-5,-0.355
3512,21,20,5,-0.542
3513,18,20,-5,-0.735
3514,20,20,0,-1.305
3515,15,24,5,-1.328
3516,20,19,5,-1.926
3517,13,23,10,-0.992
3518,19,17,5,-0.609
3519,14,21,-5,-0.414
3520,26,15,-5,-0.212
3521,16,26,5,-0.437
3522,12,20,-5,0.224
3523,20,17,5,-0.228
3524,20,19,5,-0.929
3525,13,20,-10,-0.712
3526,21,19,5,-0.488
3527,10,21,-5,-0.498
3528,14,25,5,-0.765
3529,25,18,-5,-0.788
3530,17,18,-5,-1.34
3531,12,22,5,-1.376
3532,16,21,-5,-1.968
3533,11,21,-5,-2.011
3534,20,25,5,-2.377
3535,26,14,-5,-2.154
3536,15,23,5,-1.276
3537,18,18,0,-1.316
3538,17,23,5,-0.684
3539,20,18,5,-1.061
3540,20,18,5,-0.738
3541,20,18,5,-1.898
3542,16,21,-5,-1.576
3543,20,20,0,-1.248
3544,12,23,5,-1.733
3545,17,18,-5,-1.357
3546,12,26,5,-1.418
3547,18,20,-5,-1.486
3548,20,18,5,0.0
3549,20,21,-5,-0.256
3550,13,22,5,0.0
3551,19,21,-5,0.397
3552,19,23,5,0.134
3553,18,23,5,0.0
3554,21,16,7.5,-0.274
3555,13,20,-5,-0.278
3556,20,19,5,-0.141
3557,21,18,7.5,-0.571
3558,12,24,5,-0.291
3559,20,17,5,-0.589
3560,20,25,5,-1.046
3561,16,23,5,-1.213
3562,17,27,5,-1.538
3563,20,21,-5,-2.18
3564,21,18,10,-2.213
3565,20,18,5,-2.407
3566,20,22,5,-2.453
3567,20,20,0,-2.824
3568,22,9,-5,-2.701
3569,13,17,-5,-2.566
3570,21,6,7.5,-2.6
3571,16,24,10,-1.952
3572,20,21,-5,-2.347
3573,17,23,5,-2.213
3574,13,17,-5,-1.319
3575,19,23,5,-1.348
3576,14,26,5,-1.374
3577,19,25,5,-1.405
3578,21,21,0,-1.233
3579,17,19,-5,-1.671
3580,22,17,-5,-1.492
3581,22,20,-5,-1.958
3582,21,23,10,-2.701
3583,21,23,10,-2.701
3584,18,20,-5,-2.991
3585,19,19,0,-2.364
3586,21,26,10,-2.208
3587,22,12,-5,-0.765
3588,22,16,-5,-0.263
3589,14,20,-5,0.0
3590,18,20,-5,0.556
3591,14,25,5,1.156
3592,17,25,5,0.891
3593,17,17,0,1.231
3594,20,26,5,1.284
3595,20,18,5,1.325
3596,21,20,5,2.411
3597,21,17,5,3.228
3598,23,19,-5,2.6
3599,17,20,-5,2.311
3600,16,20,-5,2.4
3601,21,20,10,2.08
3602,21,12,7.5,1.289
3603,19,25,5,0.448
3604,18,19,-5,0.468
3605,16,20,-5,1.486
3606,20,21,-5,0.127
3607,14,22,5,0.0
3608,17,17,0,-0.13
3609,18,23,5,-0.394
3610,17,19,-5,-0.663
3611,21,24,5,-0.405
3612,16,17,-10,-0.137
3613,20,20,0,-0.416
3614,20,20,0,-0.141
3615,12,22,5,0.143
3616,16,21,-5,-0.144
3617,15,21,-5,0.0
3618,18,20,-5,-0.296
3619,16,27,5,-0.451
3620,16,25,5,-0.61
3621,16,25,10,-0.623
3622,15,25,5,-0.79
3623,12,25,5,-0.644
3624,14,22,5,-0.654
3625,16,17,-5,-0.831
3626,15,22,10,-0.508
3627,19,19,0,-0.346
3628,18,24,5,-0.177
3629,19,20,-5,-0.717
3630,19,17,5,-0.73
3631,21,15,7.5,-1.11
3632,18,18,0,-0.942
3633,19,20,-5,-0.77
3634,21,20,5,-0.591
3635,14,24,5,-0.806
3636,17,20,-5,-0.825
3637,12,20,-5,-0.632
3638,20,19,5,-0.86
3639,14,23,10,-0.441
3640,21,13,7.5,-0.672
3641,20,23,5,-1.145
3642,22,15,-5,-0.471
3643,22,13,-5,-0.241
3644,18,20,-5,-0.493
3645,21,21,0,-1.507
3646,18,22,5,-1.035
3647,17,19,-5,-1.061
3648,18,24,5,-0.821
3649,21,19,10,-0.565
3650,21,20,7.5,-1.733
3651,24,18,-5,-2.377
3652,19,25,5,-1.557
3653,17,20,-5,-2.552
3654,18,20,-5,-3.597
3655,14,21,-5,-4.026
3656,20,17,5,-1.564
3657,12,17,-5,-1.564
3658,17,18,-5,-3.296
3659,20,17,5,-1.564
3660,12,17,-5,-1.564
3661,15,18,-5,-1.564
3662,19,18,10,-1.564
3663,23,20,-5,-2.438
3664,14,17,-5,-1.691
3665,21,20,10,-2.644
3666,21,20,5,-3.25
3667,13,17,-10,0.0
3668,12,23,10,0.0
3669,15,17,-5,0.128
3670,18,18,0,-0.13
3671,15,17,-5,-0.131
3672,23,19,-5,-0.133
3673,15,23,5,-0.134
3674,21,19,5,-0.272
3675,21,17,5,0.138
3676,19,25,5,0.0
3677,17,25,5,0.143
3678,20,17,5,0.584
3679,19,20,-5,0.444
3680,21,11,7.5,0.45
3681,20,18,5,0.61
3682,18,18,0,1.087
3683,20,18,5,0.628
3684,9,21,-5,0.636
3685,16,19,-5,0.972
3686,12,19,-5,1.316
3687,19,22,5,1.677
3688,13,17,-5,2.395
3689,16,21,-5,2.08
3690,19,20,-5,1.939
3691,22,20,-5,1.799
3692,18,18,0,2.014
3693,23,14,-5,2.05
3694,24,17,-5,1.708
3695,19,18,5,1.74
3696,17,19,-5,1.773
3697,25,20,-5,1.205
3698,24,20,-5,0.819
3699,23,20,-5,0.839
3700,16,23,5,-1.88
3701,25,23,-5,-1.88
3702,14,17,-5,1.333
3703,20,19,5,1.135
3704,15,22,10,1.405
3705,14,22,5,1.198
3706,20,18,5,0.981
3707,13,19,-5,1.767
3708,18,21,-5,1.03
3709,18,20,-5,0.263
3710,19,17,5,-0.268
3711,21,20,5,-0.825
3712,19,17,5,-1.405
3713,16,23,5,-1.88
3714,25,23,-5,-1.88
3715,20,19,5,-1.88
3716,19,19,0,-1.88
3717,21,10,7.5,-2.674
3718,16,23,5,-1.88
3719,25,23,-5,-1.88
3720,20,19,5,-1.88
3721,19,19,0,-1.88
3722,22,11,-5,-1.88
3723,16,18,-10,-1.88
3724,18,20,-5,-2.261
3725,17,17,0,-2.318
3726,12,22,5,-2.737
3727,20,25,5,-3.205
3728,22,20,-5,-3.688
3729,20,21,-5,-5.314
3730,14,17,-5,-4.727
3731,18,17,5,-4.127
3732,12,17,-5,-3.438
3733,21,8,7.5,-3.556
3734,11,21,-5,-4.142
3735,12,18,-5,-3.37
3736,17,18,-5,-0.126
3737,23,17,-5,-0.128
3738,17,17,0,-0.259
3739,21,20,7.5,-0.784
3740,19,24,5,-0.796
3741,20,23,5,-1.075
3742,26,17,-5,-0.821
3743,14,25,10,-0.556
3744,17,22,5,-0.708
3745,24,14,-5,-0.718
3746,20,20,0,-0.73
3747,13,23,5,-0.446
3748,22,15,-5,-0.452
3749,20,19,5,-0.765
3750,21,19,5,-0.312
3751,19,24,5,-0.634
3752,13,23,10,-0.484
3753,17,22,5,-0.82
3754,21,18,5,-1.0
3755,19,22,5,-1.016
3756,20,18,5,-1.033
3757,25,20,-5,-1.401
3758,14,24,5,-0.897
3759,24,12,-5,-0.549
3760,21,23,5,0.0
3761,18,19,-5,0.0
3762,21,18,5,0.0
3763,24,18,-5,0.0
3764,19,20,-5,-0.203
3765,26,12,-5,-0.207
3766,17,17,0,-0.421
3767,20,20,0,-0.216
3768,22,17,-5,0.0
3769,14,24,5,0.0
3770,22,20,-5,-0.693
3771,18,22,5,-0.945
3772,21,25,10,-0.729
3773,25,17,-5,-1.244
3774,20,25,5,-2.049
3775,19,19,0,-1.32
3776,18,17,5,-1.354
3777,14,21,-5,-0.839
3778,20,21,-5,0.0
3779,10,21,-5,-0.297
3780,12,20,-10,-0.918
3781,18,21,-5,-1.261
3782,24,10,-5,-1.3
3783,13,26,10,-0.675
3784,19,22,5,0.0
3785,17,22,10,0.0
3786,12,21,-5,-0.366
3787,21,14,7.5,-1.13
3788,19,18,5,-1.94
3789,21,17,7.5,-3.2
3790,18,22,10,-2.935
3791,13,24,5,-1.778
3792,23,24,10,-0.954
3793,16,21,-5,0.127
3794,18,18,0,0.774
3795,25,19,-5,0.523
3796,20,24,5,0.796
3797,19,18,5,0.5
3798,13,18,-10,0.5
3799,17,18,-5,0.5
3800,12,21,-5,0.274
3801,20,20,0,0.139
3802,19,18,5,0.5
3803,13,18,-10,0.5
3804,17,18,-5,0.5
3805,17,20,-5,0.5
3806,18,20,-5,0.5
3807,16,25,5,-0.144
3808,15,19,-5,0.146
3809,20,25,5,0.149
3810,17,19,-5,0.0
3811,19,17,5,0.0
3812,13,21,-5,0.31
3813,20,17,5,-0.157
3814,12,20,-5,0.64
3815,24,18,-5,0.325
3816,17,21,-5,0.497
3817,19,18,5,0.5
3818,13,18,-10,0.5
3819,17,18,-5,0.5
3820,17,20,-5,0.5
3821,18,20,-5,0.5
3822,15,25,10,0.5
3823,21,25,10,0.5
3824,23,12,-5,0.173
3825,29,17,10,-0.176
3826,20,25,5,-0.715
3827,20,19,5,-0.365
3828,20,17,5,0.374
3829,17,22,5,0.0
3830,13,18,-5,0.779
3831,19,20,-5,0.395
3832,21,20,7.5,-0.402
3833,13,18,-5,0.0
3834,13,24,5,0.0
3835,12,24,5,0.645
3836,25,18,-5,0.661
3837,19,18,5,0.675
3838,15,24,5,0.69
3839,18,18,0,0.941
3840,19,25,5,1.458
3841,18,17,5,2.25
3842,19,18,5,2.039
3843,19,18,5,0.5
3844,13,18,-10,0.5
3845,17,18,-5,0.5
3846,17,20,-5,0.5
3847,18,20,-5,0.5
3848,15,25,10,0.5
3849,21,25,10,0.5
3850,21,26,10,0.5
3851,18,26,10,0.5
3852,19,20,-5,0.812
3853,13,22,5,2.249
3854,17,23,5,2.615
3855,20,19,5,2.391
3856,20,19,5,2.154
3857,26,19,-5,2.568
3858,20,19,5,2.0
3859,13,21,-5,1.711
3860,20,26,5,1.781
3861,23,15,-5,2.213
3862,26,19,-5,1.926
3863,20,17,5,0.794
3864,22,17,-5,0.0
3865,21,20,10,-0.43
3866,20,17,5,0.0
3867,20,25,10,0.0
3868,19,18,5,0.5
3869,13,18,-10,0.5
3870,17,18,-5,0.5
3871,17,20,-5,0.5
3872,18,20,-5,0.5
3873,15,25,10,0.5
3874,21,25,10,0.5
3875,21,26,10,0.5
3876,18,26,10,0.5
3877,17,21,-5,0.381
3878,13,22,5,0.257
3879,19,17,5,0.0
3880,23,13,-5,0.396
3881,13,22,5,0.535
3882,20,20,0,0.542
3883,17,22,5,0.549
3884,18,22,5,0.976
3885,19,17,5,0.846
3886,21,26,10,0.575
3887,19,21,-5,1.025
3888,19,17,5,1.04
3889,18,21,-5,1.209
3890,10,21,-5,1.224
3891,12,22,5,1.397
3892,19,17,5,1.418
3893,21,19,10,1.765
3894,22,19,-5,1.962
3895,12,21,-5,2.326
3896,21,17,5,2.364
3897,25,20,-5,2.066
3898,13,24,5,2.644
3899,14,19,-10,3.239
3900,14,19,-5,3.479
3901,19,22,5,3.367
3902,25,18,-5,3.048
3903,16,17,-5,3.299
3904,18,21,-5,2.758
3905,21,22,5,3.25
3906,13,21,-5,3.095
3907,19,19,0,3.158
3908,20,17,5,3.884
3909,16,17,-5,4.667
3910,21,17,7.5,4.296
3911,25,9,-5,4.391
3912,20,23,5,4.511
3913,12,17,-5,5.615
3914,18,19,-5,6.816
3915,19,22,5,6.726
3916,24,11,-5,6.898
3917,18,17,5,7.116
3918,18,17,5,6.746
3919,13,21,-5,6.32
3920,18,26,5,6.537
3921,20,24,5,5.812
3922,13,21,-5,6.303
3923,22,20,-5,6.175
3924,19,19,0,5.667
3925,20,21,-5,4.447
3926,24,10,-5,4.599
3927,26,20,-5,4.028
3928,16,19,-5,4.555
3929,20,20,0,3.519
3930,24,14,-5,3.25
3931,12,20,-5,3.805
3932,26,11,-5,3.966
3933,15,26,5,3.681
3934,13,21,-5,3.339
3935,17,17,0,0.507
3936,21,20,10,0.257
3937,23,20,-5,-0.13
3938,24,15,-5,0.0
3939,20,18,5,-0.399
3940,16,23,5,-0.539
3941,16,21,-5,-0.546
3942,19,26,5,-0.83
3943,14,18,-5,-0.561
3944,27,20,-5,-0.855
3945,21,17,7.5,-1.152
3946,15,18,-5,-0.876
3947,12,26,5,-0.889
3948,17,18,-5,-0.902
3949,22,11,-5,-0.61
3950,24,19,-5,-0.929
3951,17,19,-5,-0.159
3952,17,20,-5,-0.161
3953,26,20,-5,-0.656
3954,17,24,5,-1.0
3955,20,20,0,-1.519
3956,18,20,-5,-2.053
3957,17,19,-5,-2.087
3958,20,23,5,-2.476
3959,20,18,5,-2.699
3960,20,17,5,-3.102
3961,19,17,5,-3.516
3962,22,20,-5,-3.768
3963,18,21,-5,-4.397
3964,12,17,-5,-4.479
3965,26,20,-5,-4.782
3966,16,26,5,-4.894
3967,18,18,0,-5.386
3968,12,21,-5,-5.073
3969,15,23,5,-4.767
3970,21,19,7.5,-5.508
3971,13,21,-5,-4.974
3972,14,22,5,-5.316
3973,24,20,-5,-5.461
3974,22,20,-5,-5.887
3975,19,22,10,-5.806
3976,21,12,7.5,-6.436
3977,18,21,-5,-6.367
3978,18,24,5,-6.295
3979,17,17,0,-6.43
3980,21,23,10,-6.933
3981,19,18,5,-14.14
3982,12,18,-10,-14.14
3983,20,17,5,-7.473
3984,16,23,5,-8.025
3985,21,20,7.5,-9.215
3986,21,19,10,-9.298
3987,12,21,-5,-9.26
3988,12,21,-5,-9.589
3989,17,20,-5,-10.324
3990,21,20,7.5,-12.212
3991,13,21,-5,-13.0
3992,18,21,-5,-14.677
3993,19,18,5,-14.14
3994,12,18,-10,-14.14
3995,14,26,5,-14.14
3996,13,26,5,-14.14
3997,15,21,-5,-14.789
3998,14,26,5,0.0
3999,14,17,-5,0.514
4000,21,17,10,0.915
4001,20,17,5,0.792
4002,18,17,5,0.667
4003,25,20,-5,0.27
4004,19,20,-5,0.688
4005,18,18,0,0.697
4006,18,19,-5,0.423
4007,21,20,7.5,-0.142
4008,21,20,5,-0.289
4009,16,18,-10,-0.146
4010,21,21,0,0.299
4011,17,17,0,0.76
4012,13,19,-10,0.926
4013,18,22,5,1.257
4014,22,17,-5,1.117
4015,19,19,0,0.972
4016,17,20,-5,0.823
4017,20,22,10,1.174
4018,21,18,5,1.539
4019,18,25,5,1.396
4020,15,21,-10,1.781
4021,17,18,-10,1.993
4022,21,13,7.5,1.654
4023,26,20,-5,1.314
4024,16,23,5,1.926
4025,16,25,5,1.766
4026,22,13,-5,2.0
4027,20,24,10,2.476
4028,21,24,10,2.476
4029,20,19,5,1.258
4030,18,18,0,2.158
4031,18,17,5,1.755
4032,25,13,-5,1.793
4033,13,25,5,2.08
4034,26,20,-5,1.418
4035,12,26,10,1.458
4036,20,17,5,1.742
4037,12,19,-5,2.294
4038,20,17,5,2.09
4039,20,17,5,2.412
4040,14,19,-5,3.026
4041,17,23,5,3.41
4042,15,21,-5,2.905
4043,15,25,5,3.006
4044,16,25,5,2.786
4045,19,17,5,2.22
4046,21,17,5,2.289
4047,20,19,5,2.026
4048,15,23,5,2.094
4049,18,17,5,2.528
4050,20,23,5,2.638
4051,22,18,-5,3.152
4052,20,22,5,2.457
4053,13,24,5,2.557
4054,13,22,5,2.667
4055,12,24,5,2.321
4056,20,24,10,2.476
4057,21,24,10,2.476
4058,15,19,-10,2.476
4059,18,19,-10,2.476
4060,14,22,5,-0.127
4061,21,12,7.5,-0.383
4062,18,18,0,-0.388
4063,20,20,0,0.0
4064,19,18,5,0.0
4065,19,22,5,0.136
4066,19,20,-5,0.276
4067,21,17,5,0.705
4068,24,11,-5,1.146
4069,24,20,-5,0.872
4070,21,19,5,0.739
4071,14,21,-5,0.448
4072,14,26,10,0.608
4073,18,20,-5,0.464
4074,20,21,-5,0.157
4075,12,21,-5,0.319
4076,23,12,-5,0.486
4077,21,18,7.5,0.0
4078,20,18,5,0.0
4079,14,18,-5,0.51
4080,20,19,5,0.346
4081,20,22,5,0.529
4082,19,23,5,0.9
4083,24,13,-5,0.915
4084,26,19,-5,0.559
4085,17,21,-5,0.0
4086,20,18,10,0.0
4087,16,26,5,0.197
4088,20,19,5,0.0
4089,8,21,-5,0.0
4090,18,20,-5,0.0
4091,17,23,5,0.213
4092,16,22,5,0.874
4093,15,23,5,1.569
4094,21,18,7.5,0.912
4095,17,21,-5,0.232
4096,24,12,-5,0.716
4097,18,21,-5,0.732
4098,14,21,-5,1.0
4099,19,20,-5,0.255
4100,22,19,-5,0.0
4101,16,24,5,-0.268
4102,20,18,10,1.118
4103,22,17,-5,1.149
4104,12,25,5,1.182
4105,15,24,5,1.835
4106,14,17,-5,2.206
4107,19,18,5,2.943
4108,20,25,5,2.719
4109,19,18,5,2.094
4110,21,19,7.5,1.076
4111,20,21,-5,-0.369
4112,14,26,5,-0.765
4113,21,12,7.5,-1.182
4114,17,17,0,0.0
4115,19,17,5,2.203
4116,25,20,-5,0.92
4117,26,11,-5,0.486
4118,18,25,5,0.254
4119,14,24,5,0.257
4120,17,20,-5,0.261
4121,12,20,-5,0.264
4122,22,16,-5,0.134
4123,19,20,-5,0.135
4124,24,18,-5,-0.137
4125,15,19,-5,0.418
4126,15,19,-5,0.565
4127,20,17,10,0.862
4128,20,24,5,0.437
4129,17,22,5,0.295
4130,26,19,-5,0.0
4131,19,18,5,-0.303
4132,20,22,10,0.0
4133,18,25,5,-0.313
4134,17,22,5,-0.477
4135,17,18,-5,-0.644
4136,25,14,-5,-0.494
4137,20,23,5,0.0
4138,14,17,-5,0.342
4139,17,20,-5,-0.173
4140,23,20,-5,-0.177
4141,15,20,-5,0.0
4142,17,18,-5,-0.366
4143,20,20,0,-1.114
4144,12,19,-5,-0.569
4145,14,25,5,-0.58
4146,20,18,5,-0.395
4147,20,23,5,0.0
4148,23,20,-5,-0.619
4149,14,19,-10,-0.634
4150,23,9,-5,-0.647
4151,15,21,-5,-0.221
4152,14,25,5,-0.452
4153,21,20,7.5,-1.15
4154,20,17,5,-1.874
4155,11,17,-10,-0.729
4156,21,16,7.5,-1.238
4157,19,20,-5,-1.268
4158,23,19,-5,-1.82
4159,20,25,5,-1.625
4160,20,18,5,-2.489
4161,14,17,-10,-1.714
4162,20,24,10,-1.773
4163,22,15,-5,-0.612
4164,21,18,10,-0.319
4165,20,25,5,-1.316
4166,16,22,5,-0.684
4167,23,20,-5,-1.415
4168,17,24,5,-2.197
4169,17,25,5,-1.156
4170,16,20,-5,-0.8
4171,17,18,-5,-0.832
4172,18,18,0,0.0
4173,21,18,7.5,-1.357
4174,15,20,-5,-1.418
4175,15,19,-5,-0.99
4176,20,21,-5,0.0
4177,17,21,-5,-0.383
4178,16,21,-5,-0.645
4179,17,20,-5,-0.784
4180,17,18,-5,-0.794
4181,13,17,-5,0.0
4182,15,26,10,0.412
4183,14,26,10,0.558
4184,21,20,7.5,0.141
4185,17,17,0,0.286
4186,23,10,-5,0.726
4187,18,21,-5,1.185
4188,17,21,-5,0.749
4189,18,22,5,0.76
4190,26,18,-5,0.619
4191,17,19,-5,0.628
4192,17,19,-5,1.12
4193,18,21,-5,1.472
4194,19,18,5,1.159
4195,17,19,-5,0.839
4196,19,18,5,1.209
4197,17,18,-5,1.209
4198,20,17,5,1.41
4199,21,18,5,1.255
4200,12,22,5,1.277
4201,15,26,5,1.114
4202,17,18,-5,0.754
4203,25,19,-5,0.578
4204,22,20,-5,0.392
4205,18,18,0,0.4
4206,20,21,-5,0.0
4207,24,11,-5,0.629
4208,14,18,-5,1.942
4209,19,24,5,1.77
4210,13,25,5,1.809
4211,20,19,5,1.618
4212,15,18,-5,2.137
4213,18,20,-5,2.187
4214,16,26,5,2.5
4215,16,19,-5,2.818
4216,12,23,5,3.184
4217,19,20,-5,2.995
4218,18,20,-5,2.796
4219,16,21,-5,2.286
4220,19,23,5,2.056
4221,18,19,-5,3.365
4222,18,24,5,3.488
4223,16,21,-5,3.597
4224,21,20,5,3.377
4225,17,18,-5,4.568
4226,20,17,5,4.727
4227,15,21,-5,4.489
4228,17,26,5,3.881
4229,16,23,5,3.628
4230,13,23,5,3.355
4231,20,20,0,1.733
4232,21,17,7.5,0.448
4233,15,21,-5,-0.464
4234,18,18,0,0.491
4235,20,19,5,0.127
4236,17,18,-5,0.0
4237,20,21,-5,-0.517
4238,27,20,-5,-0.917
4239,15,18,-5,-0.796
4240,20,19,5,-1.206
4241,15,20,-5,-0.953
4242,19,17,5,-0.828
4243,17,17,0,-0.839
4244,18,21,-5,-1.272
4245,14,19,-5,-1.146
4246,21,12,7.5,-1.448
4247,15,26,5,-1.616
4248,12,22,5,-1.49
4249,13,22,5,-1.36
4250,19,24,5,-1.385
4251,20,21,-10,-1.096
4252,25,21,10,-0.8
4253,14,21,-5,-0.65
4254,12,20,-10,-0.497
4255,14,19,-5,0.0
4256,18,21,-5,-0.172
4257,23,10,-5,0.176
4258,20,17,5,0.179
4259,19,21,-5,0.919
4260,17,18,-5,0.939
4261,20,21,-5,0.19
4262,17,17,0,0.194
4263,24,19,-5,0.397
4264,19,17,5,0.202
4265,9,21,-5,0.205
4266,20,25,5,-0.418
4267,24,17,-5,-0.852
4268,24,12,-5,-0.87
4269,20,23,5,-0.448
4270,22,15,-5,-0.46
4271,16,23,5,-0.706
4272,20,17,5,-1.438
4273,20,17,5,-0.986
4274,13,19,-5,-1.01
4275,16,21,-5,-1.035
4276,20,25,5,-1.6
4277,23,14,-5,-1.642
4278,22,20,-5,-2.249
4279,15,27,5,-2.034
4280,13,19,-5,-1.202
4281,21,20,7.5,-2.462
4282,25,20,-5,-2.871
4283,16,20,-5,-0.46
4284,19,20,-5,-0.46
4285,13,18,-5,-2.411
4286,12,19,-10,-2.152
4287,17,17,0,-2.213
4288,19,17,5,-2.657
4289,20,21,-5,-1.6
4290,17,22,5,-1.677
4291,16,20,-5,-0.46
4292,19,20,-5,-0.46
4293,17,23,5,-0.46
4294,19,23,5,-0.46
4295,13,23,10,-0.46
4296,17,20,-10,0.486
4297,20,20,0,-0.127
4298,19,17,10,-0.128
4299,19,20,-5,-0.517
4300,17,19,-5,-0.393
4301,20,20,0,-0.531
4302,13,21,-5,-0.403
4303,17,19,-5,-0.679
4304,20,23,5,-1.101
4305,17,22,5,-0.561
4306,25,13,-5,-0.286
4307,20,18,5,-0.722
4308,21,22,5,-0.588
4309,19,24,5,-0.745
4310,15,23,10,-0.456
4311,21,26,5,-0.464
4312,20,21,-5,-0.785
4313,18,21,-5,-0.957
4314,22,18,-5,-0.972
4315,20,23,5,-0.99
4316,21,17,7.5,-1.505
4317,12,20,-5,-1.359
4318,24,10,-5,-0.698
4319,15,20,-5,-0.532
4320,21,18,7.5,-1.08
4321,18,17,5,-0.732
4322,15,23,5,-0.746
4323,12,24,5,-0.77
4324,22,24,-5,-0.77
4325,18,20,-5,-1.368
4326,26,19,-5,-1.793
4327,14,17,-5,-0.816
4328,17,17,0,-0.209
4329,17,17,0,-0.213
4330,20,20,0,-0.653
4331,18,19,-5,0.0
4332,13,17,-5,0.0
4333,21,12,7.5,-0.466
4334,17,20,-5,-0.95
4335,13,17,-5,-0.486
4336,21,12,7.5,-0.99
4337,23,16,-5,-1.281
4338,18,20,-5,-1.313
4339,20,21,-5,-1.083
4340,26,13,-5,-1.112
4341,23,19,-5,-1.714
4342,17,21,-5,-1.763
4343,18,19,-5,-1.814
4344,12,18,-5,-1.246
4345,22,15,-5,0.0
4346,12,25,5,0.333
4347,17,26,5,-0.344
4348,20,22,5,-1.425
4349,17,26,5,-2.213
4350,20,22,5,-3.059
4351,23,20,-5,-4.366
4352,23,19,-5,-4.952
4353,21,18,10,-5.587
4354,18,21,-5,-3.221
4355,26,18,-5,-4.333
4356,21,18,5,0.127
4357,18,20,-5,0.0
4358,22,17,-5,0.0
4359,17,20,-5,-0.262
4360,15,17,-10,0.593
4361,15,17,-5,0.593
4362,21,20,10,0.0
4363,12,21,-5,-0.137
4364,22,10,-5,0.0
4365,12,25,5,-0.141
4366,19,20,-5,-0.568
4367,19,21,-5,-0.289
4368,23,13,-5,0.0
4369,26,18,-5,0.0
4370,18,17,5,0.455
4371,26,19,-5,0.154
4372,24,20,-5,-0.156
4373,16,25,5,-0.317
4374,18,25,5,-0.483
4375,20,20,0,-0.654
4376,16,24,5,-0.667
4377,19,21,-5,-0.847
4378,19,19,0,-0.689
4379,23,11,-5,-0.7
4380,20,19,5,-0.536
4381,18,23,5,0.367
4382,17,21,-5,0.0
4383,19,25,5,0.0
4384,15,17,-10,0.593
4385,15,17,-5,0.593
4386,13,25,5,0.593
4387,15,25,10,0.593
4388,8,21,-5,0.602
4389,6,21,-5,0.612
4390,17,25,10,0.835
4391,22,13,-5,1.066
4392,19,25,5,1.092
4393,19,22,5,1.121
4394,17,21,-5,0.456
4395,19,22,5,0.233
4396,18,25,5,0.0
4397,17,17,0,-0.243
4398,26,17,-5,-0.746
4399,19,17,5,-1.015
4400,16,19,-10,-1.045
4401,12,26,5,-1.34
4402,20,27,5,-1.936
4403,13,19,-10,-0.862
4404,23,18,-5,-1.182
4405,18,17,5,-0.912
4406,21,23,5,-0.63
4407,15,19,-5,-0.325
4408,20,21,-5,-0.675
4409,16,24,5,-0.359
4410,15,20,-5,-0.371
4411,14,19,-10,0.776
4412,20,23,5,0.812
4413,17,17,0,0.846
4414,20,19,5,0.441
4415,21,18,5,2.811
4416,11,21,-5,2.43
4417,18,17,5,0.0
4418,12,22,5,-0.128
4419,19,23,5,0.13
4420,21,21,0,-0.395
4421,19,22,5,-0.134
4422,19,20,-5,-0.135
4423,20,20,0,-0.412
4424,21,21,0,-0.971
4425,25,20,-5,-1.405
4426,15,17,-10,-1.14
4427,21,4,7.5,-1.152
4428,23,11,-5,-1.022
4429,20,21,-5,-1.625
4430,20,18,5,-2.092
4431,15,19,-5,-1.819
4432,17,22,5,-2.0
4433,22,13,-5,-1.874
4434,25,20,-5,-5.474
4435,18,20,-5,-5.474
4436,24,19,-5,-2.438
4437,17,17,0,-2.311
4438,26,20,-5,-2.852
4439,21,23,10,-2.908
4440,26,11,-5,-2.957
4441,14,23,5,-3.184
4442,18,26,5,-3.599
4443,19,21,-5,-3.135
4444,14,25,5,-3.191
4445,17,18,-5,-3.454
4446,22,20,-5,-3.91
4447,20,25,5,-4.2
4448,12,23,5,-3.89
4449,16,21,-5,-4.368
